Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax
27.5,23.1,53.34527206,94.52983856,28.13508632,21.82011064,8.774476806000001,57.24330783,0.7023207229999999,0.305654363,0.09641974,0.282992045,1.966884981,0.004599171,0.0,0.0,37.5102,127.042,54.6384,0.1457,5862.382813,28.0
29.0,20.2,49.74157715,94.4959259,30.194366499999997,22.90631621,6.420568645,120.9633378,0.145047213,0.108521861,0.22421938100000002,0.121541018,0.005335694,0.0,0.012760033999999998,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,5743.178711,31.0
27.6,20.0,60.70249939,93.59510803,27.598241700000003,21.79888822,7.296901752999999,54.95057076,0.22117904100000002,0.495659815,0.284912359,0.138537928,0.0,0.248187584,0.0,0.0,37.6046,126.991,212.335,2.785,5868.59668,29.5
26.9,20.6,28.14625931,69.8989563,29.69372389,17.64903569,9.2045784,14.50401322,0.0,0.0,0.09967186300000001,0.43578607399999997,0.0,0.0,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,4573.437011999999,28.2
33.8,22.2,50.43741608,87.44985962,29.68841151,24.07785195,5.96819365,34.77036667,0.20522136800000002,0.48934603600000004,0.202651532,0.23950703399999998,0.0,0.20307557199999998,0.012795556000000001,0.0,37.5237,126.97,19.5844,0.2713,5805.396484000001,30.0
27.7,21.9,36.95205307,87.81147766,32.18942727,20.97995393,5.476454154,15.69923178,0.098828543,0.06576498,0.042773939000000004,0.017883586,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5524.548828,31.2
27.0,23.4,83.98264313,93.80034637,24.44348433,22.37111913,13.85091921,71.99040318,0.6744855479999999,0.364509941,0.66131811,0.6763815329999999,1.823044151,0.349322319,0.075366833,1.218704191,37.4697,126.91,52.518,1.5629,5759.0,24.8
29.1,21.2,47.66643524,74.48090363,32.63078319,25.23218982,6.480658849,18.834325,0.414574436,0.43731671299999997,0.167611987,0.44867406,0.0,0.0,0.0,0.024338357999999997,37.5237,126.97,19.5844,0.2713,5652.883301,30.4
30.2,24.9,60.49514771,93.45509338,29.53805094,24.42671655,5.906221727999999,77.50070945,0.144504777,0.234167116,0.094647985,0.166894834,0.002604167,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5648.304688,32.7
28.8,22.2,44.01453018,88.74428558,26.34609148,20.89825272,9.743399222999999,84.17331473,0.544940344,0.12978293,0.001648535,0.049218658,0.27389506,0.005581066,0.0,0.0,37.5372,127.085,28.7,0.6233,5864.000977000001,28.7
31.6,25.1,54.97333908,84.34067535,31.75845229,25.63110713,11.23341431,32.54611472,0.240918562,0.34172934299999996,0.147417325,0.25030969399999997,0.0,0.0,0.0,0.0,37.5507,126.93700000000001,30.0464,0.8552,5355.958008,31.3
31.3,22.2,55.57247162,88.13002014,32.25942021,24.76249961,6.82785064,153.5296725,0.072161777,0.041581747,0.033470535,0.13377021,0.0,0.0,0.0,0.0,37.5507,127.135,35.038000000000004,0.5055,5743.159668,33.4
35.9,27.0,51.18725586,86.20024872,33.49890998,28.22062392,5.864421159,102.29910500000001,0.222549592,0.047154985,0.00944037,0.003443195,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5082.452636999999,36.3
27.0,19.6,39.73468781,80.87012482,27.596660999999997,16.70796896,8.26534762,149.92192519999998,0.0,0.0,0.194423298,0.41389900700000004,0.0,0.0,0.0,0.0,37.5507,127.135,35.038000000000004,0.5055,4563.660156,27.8
30.9,24.4,55.37575912,87.67533875,31.75160314,24.33648532,6.686446527999999,121.36707720000001,0.311877802,0.204674186,0.233175176,0.47786059,0.0,0.0,0.0,0.0,37.5507,127.135,35.038000000000004,0.5055,5205.333984000001,30.5
31.0,22.1,50.02152252,88.49790955,31.87609051,24.65850984,6.991613407999999,80.46567408,0.248382175,0.222794246,0.10659035300000001,0.079476705,0.0,0.001572166,0.0,0.0,37.5102,127.086,21.9668,0.1332,5665.337890999999,31.3
32.0,24.9,53.34301758,87.79485321,30.20412685,24.3886609,6.456165979,88.16501586,0.046475772,0.212033177,0.095815223,0.137962903,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5631.648926,31.6
25.3,22.0,53.87772751,93.40167236,28.34827705,22.46726255,6.576892426000001,16.94128442,0.515725393,0.275466918,0.16299662,0.213886537,0.006728994,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,4790.469727000001,29.4
32.6,27.1,63.1046257,89.14134979,30.95652497,26.4044609,5.901804407,57.23724349,0.611190152,0.316979229,0.31588557300000003,0.1266628,0.71148469,0.020695085,0.19830586,0.0,37.5102,127.042,54.6384,0.1457,5428.76123,33.5
28.9,26.6,62.16681671,95.08661652,29.14097199,23.85508246,7.117720515,53.7462345,0.5870286779999999,0.58173222,0.100015559,0.036852175,0.942804663,0.834895472,0.0,0.0,37.4697,126.91,52.518,1.5629,5483.880859000001,30.5
32.5,25.9,52.04805374,91.78215027,33.06045102,24.06204628,4.465086987,152.90006340000002,0.159674451,0.12435389300000001,0.05241694400000001,0.088779519,0.0,0.0,0.0,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,5302.347168,33.8
27.5,24.7,78.44083405,92.91049957,29.10925818,25.11096331,5.546800782,75.20921866,0.274591477,0.410043494,0.446840274,0.690464445,0.0,0.0,0.0,0.199384605,37.5776,126.838,12.37,0.0985,5789.760742,31.0
27.4,19.0,33.93291473,76.96252441,30.26790941,20.63726949,6.195100009,25.07896068,0.062436782999999996,0.042277048,0.136651925,0.313570033,0.0,0.0,0.0,0.003492975,37.5507,126.988,132.118,0.5931,5891.303711,31.7
31.3,21.7,51.62144852,91.54776764,31.31256617,24.06973655,7.311248977999999,84.50703533,0.280998591,0.20411879300000002,0.075578703,0.06413068200000001,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5674.166992,31.1
30.7,24.1,50.72141647,84.58755493,30.48364255,22.96339723,7.589433312000001,55.03942974,0.13779724599999998,0.271024233,0.37346892,0.241094351,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5708.97998,29.5
25.2,23.1,69.11745453,96.87931061,30.03503423,23.09528105,6.542679478999999,73.21972079,0.7590721840000001,0.80377584,0.33490011199999997,0.392355391,5.084005296,0.286364567,0.0,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,5743.178711,29.2
31.4,25.7,44.20495224,76.04094696,31.32315323,24.52980066,6.254623761,72.07604496,0.0,0.0,0.0,0.000782355,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5769.900879,32.9
33.0,27.3,63.64870834,90.6138916,29.91884497,24.33335867,11.80343131,107.59363570000001,0.6115700789999999,0.47403421100000004,0.69312419,0.602122195,2.303468173,0.001972205,0.389622057,0.063533164,37.4697,126.995,82.2912,2.2579,5349.663086,28.6
32.3,21.7,36.98435593,80.35217285,33.63061445,23.81094249,6.612296204,43.46826732,0.006036345,0.006725284000000001,0.032587524,0.283512024,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5790.223633,34.0
27.6,19.5,65.2076416,92.75763702,27.34704477,23.69758822,5.411976924,39.78103679,0.298536117,0.621887302,0.25416410899999997,0.076107602,0.0,0.001527189,0.002517359,0.0,37.6046,127.03200000000001,44.7624,0.5141,4767.529785,29.2
30.7,22.6,46.68359756,83.68486786,30.804107399999996,23.79541168,6.467222124,23.47672458,0.325451901,0.526317818,0.16357302599999998,0.16893238300000002,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5238.246582,32.0
34.3,27.1,42.11397171,82.72488403,36.2163956,28.87102326,6.803779781,17.14103198,0.078658298,0.055338258,0.015366055,0.016417576,0.0,0.0,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,5062.609375,34.9
27.2,22.8,86.89373779,99.61984253,25.97311927,22.44321713,12.60266823,39.05845904,0.8178756290000001,0.81804507,0.915144093,0.79141422,1.9145474519999999,0.122284012,0.081046015,1.150164688,37.6046,126.991,212.335,2.785,5925.883789,23.5
27.7,21.1,45.02813721,71.83085632,29.36708654,21.66528854,6.373580217000001,14.29340808,0.065795115,0.030216911000000003,0.178495493,0.10520025300000001,0.0,0.0,0.0,0.0,37.4967,126.927,30.968000000000004,0.618,4563.606934,30.7
33.1,26.5,53.57500839,83.35736084,33.92900187,27.11957068,6.2642202870000006,38.68088508,0.121296623,0.083481452,0.413523332,0.14219101,0.0,0.0,0.398007686,0.024205453999999998,37.5776,127.05799999999999,33.3068,0.2661,5157.235352000001,34.9
25.7,24.4,85.85214233,93.99639893,25.20168626,23.04755711,7.77919969,44.95330258,0.852068514,0.920689957,0.95174747,0.887337743,0.289970267,3.283029298,3.2367738580000003,0.705427865,37.5776,127.083,59.8324,2.6865,5767.892578,25.3
34.1,25.0,47.01348877,91.59378052,29.62896681,23.18428593,7.419475506,105.05158,0.093985369,0.047597445999999995,0.003272447,0.180623375,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5771.209473,33.9
30.9,23.9,70.75166321,92.13686371,28.90494244,24.08558018,7.515972495,60.24200018,0.922980694,0.730834386,0.632060937,0.8251837740000001,3.395066688,3.200565249,0.0,0.134657616,37.5372,127.085,28.7,0.6233,5514.796875,27.2
28.4,21.1,40.52876282,76.41333771,33.23523762,24.01992586,6.254580497999999,18.87808307,0.119733743,0.012675472,0.141755369,0.062887081,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5795.938965,33.2
31.8,27.2,54.99360275,91.1962738,31.62266573,26.77224279,8.951512832999999,57.36865735,0.227991437,0.496729729,0.208517548,0.532794519,0.0,0.0,0.006439735,0.19856979600000002,37.5102,127.042,54.6384,0.1457,4939.288086,33.3
28.7,23.9,47.77754593,90.1128006,26.926749400000002,20.71428915,7.912496507,85.35143669,0.12570456,0.124366304,0.06572075200000001,0.08742199099999999,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,4448.519043,28.9
27.5,22.5,55.519153599999996,95.68592834,27.97672585,19.70235393,10.06820198,65.56205275,0.232742538,0.155971929,0.023141971,0.001166544,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5880.977539,29.4
31.9,28.5,46.24515533,91.97990417,34.06491107,25.94930771,5.528184225,96.20596584,0.257889657,0.234959103,0.14826176800000002,0.641968203,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,4986.401367,36.5
24.2,21.4,77.87409973,90.09087372,23.36373828,20.90132729,8.56142056,61.09198475,0.581528952,0.589050839,0.5643981029999999,0.47783541799999996,0.09533250800000001,0.0,0.0,0.0,37.5507,127.135,35.038000000000004,0.5055,4991.792969,26.3
29.5,20.4,30.44895935,81.13048553,31.17608641,21.72525281,6.100403517,13.60064196,0.040429117,0.012444297,0.02588755,0.026053117999999997,0.0,0.0,0.0,0.0,37.5507,127.04,26.298000000000002,0.5721,4495.60498,30.4
33.5,24.5,56.12361145,88.97087097,31.81500781,26.6540066,6.297532395,77.66142774,0.31073152600000004,0.12292362,0.296726709,0.063044581,0.193608403,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5209.735352000001,34.2
31.1,21.8,68.10704041,92.39933014,27.82951779,23.61167624,7.15870285,43.4129618,0.235587104,0.629977925,0.677343672,0.723723433,0.0,0.0,0.0,0.224950012,37.6181,127.09899999999999,53.4712,0.6970000000000001,5634.69043,28.8
33.2,26.3,41.06891632,90.19643402,32.05903357,22.81302347,6.302529007,92.43269993,0.09343402,0.0,0.141616047,0.004452383,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,4858.884765999999,33.3
29.8,24.2,88.33085632,94.14530945,25.91928766,24.85331617,11.35911574,44.50118848,0.765017233,0.902863036,0.521642426,0.54234659,0.061199848,3.26926853,0.0,0.0,37.4967,126.82600000000001,50.9312,0.4125,5622.824219,26.1
34.8,25.4,48.54142761,81.01692963,34.46817793,26.43768176,10.99723663,140.1085,0.442470078,0.31389295300000003,0.331662072,0.6370283,0.008657568000000001,0.0,0.0,0.37191543,37.4967,126.82600000000001,50.9312,0.4125,5411.600586,35.2
28.7,23.4,71.36063385,90.92311096,29.44490633,25.67087415,6.626467099,54.78256063,0.43580087700000003,0.539007067,0.49423290299999995,0.48219126,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5694.667969,29.9
31.0,25.2,66.80197906,80.92367554,28.48495873,25.49959678,5.417790582,27.04253558,0.33814199899999997,0.419306136,0.500384725,0.450429309,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5170.464355,26.6
33.7,27.2,41.53973007,85.56502533,33.65860429999999,26.72121001,6.831320922000001,61.87148484,0.151719992,0.129223005,0.037626806,0.001406127,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5100.898926,33.9
30.9,24.2,57.35973739999999,92.50756836,29.50279726,23.85506144,6.043435335,112.70104920000001,0.047923745999999996,0.2356415,0.098300079,0.160912473,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5629.313965,30.4
25.4,21.4,58.77793121,96.13432312,28.4822354,21.43469677,7.659187675,116.83384129999999,0.194553855,0.034626639,0.0,0.047838835999999996,0.0,0.0,0.0,0.0,37.4967,126.82600000000001,50.9312,0.4125,5761.527344,31.5
31.3,21.4,44.73955917,84.38829803,30.28745043,24.60858513,6.517000198,61.59234432,0.060762803,0.040700229,0.013473996,0.050347620999999995,0.001768905,0.0,0.175450931,0.0,37.5776,126.93799999999999,75.0924,1.7678,5131.66748,31.2
30.4,22.9,51.35467911,84.2877121,30.27444943,23.00537662,7.47076262,27.3977555,0.13820401599999999,0.301530267,0.36724758700000004,0.250102425,0.0,0.0,0.0,0.0,37.5507,126.93700000000001,30.0464,0.8552,5711.833496,31.4
28.3,21.2,42.84548569,85.21695709,26.54530172,21.31148303,10.04719953,18.36396913,0.550452254,0.12866871400000002,0.00025586099999999997,0.037696374,0.379993446,0.07672433599999999,0.0,0.0,37.5776,127.05799999999999,33.3068,0.2661,5863.555664,28.3
29.2,24.7,74.39904022,94.69458771,29.00739044,25.47009377,6.148478697000001,58.295086899999994,0.48412664899999996,0.46588222,0.519059271,0.439499229,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5763.888672,29.7
31.8,26.8,72.96286011,90.40496826,30.67262692,26.56401631,7.202842295,41.92572248,0.199780708,0.23822296899999998,0.301652003,0.156730506,0.0,0.0,0.11927205800000001,0.0,37.4697,126.91,52.518,1.5629,5313.911621,30.9
31.1,19.4,44.29307175,80.69944,32.63144761,23.73649664,6.404109776,77.69918187,0.05373537,0.167067723,0.352610384,0.31055536,0.0,0.0,0.0,0.0,37.6046,127.03200000000001,44.7624,0.5141,5650.245605,33.2
33.2,25.9,59.549419400000005,84.49146271,29.97522747,26.36193434,5.152056615,15.88873529,0.26833389,0.370396367,0.549490341,0.471170066,0.0,0.0,0.0,0.0,37.5507,126.93700000000001,30.0464,0.8552,5250.300781,31.1
31.7,26.4,43.48221588,78.31023407,32.19927112,25.28018312,6.894483318,60.85200421,0.06386606,0.08279513,0.19456827399999999,0.646776893,0.0,0.0,0.0,0.007181646,37.5372,127.085,28.7,0.6233,4659.455078,32.8
26.0,22.9,66.86403656,93.73824309999999,28.78909255,22.94753056,5.898454179,62.79960139999999,0.360433875,0.249882026,0.146624416,0.122741655,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5771.209473,32.3
31.3,25.5,50.23593903,85.83676147,31.53156323,26.53435616,10.12221829,34.47235092,0.449009007,0.33658311399999996,0.068044256,0.052258698,0.108213395,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5019.580078,32.3
32.7,28.1,74.61003876,88.79335785,30.76824077,27.01227805,6.745006601,74.26856629,0.428424645,0.457625179,0.37069468899999997,0.350995125,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5597.311522999999,29.0
32.5,23.3,58.69791412,87.28898621,31.6590037,25.57893863,4.4085360069999995,85.40340908,0.169618823,0.310559129,0.516841765,0.558310204,0.0,0.0,0.0,0.0,37.6181,127.09899999999999,53.4712,0.6970000000000001,4871.677246,31.9
32.3,26.9,40.41962814,79.77261353,35.818679100000004,26.0503433,6.947975307999999,17.33669494,0.079802817,0.074350588,0.007731865,0.132921779,0.0,0.0,0.0,0.0,37.5776,127.05799999999999,33.3068,0.2661,5270.064941,34.5
27.7,20.8,53.17953873,85.84075165,29.47494338,23.76019884,4.970792025,33.24151738,0.264620704,0.44674656,0.42422834,0.10786862900000001,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,4942.246582,29.8
29.8,25.6,68.07814789,87.55485535,29.93828334,26.87850962,7.733669758,61.05350502,0.364741441,0.353921573,0.36765145,0.17069466100000003,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5360.430176,33.7
28.2,24.4,74.78302002,98.57078552,25.11962473,21.0099099,6.427463025,66.73276996,0.7572744290000001,0.519481369,0.33223232399999997,0.038831006,2.906702048,0.010581567,0.026666787,0.0,37.6181,127.00399999999999,146.554,4.7296,4925.046875,29.4
29.0,23.1,48.91342163,90.62117004,30.2094494,21.34158632,8.337131759,91.60378091,0.23347673300000002,0.23148639199999999,0.034951501,9.69e-07,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5841.537598,32.5
28.4,20.3,44.12380981,90.30231476,28.43847588,18.83609535,6.590938061,83.47876623,0.08295833700000001,0.071159282,0.27000649600000004,0.253919455,0.0,0.0,1.108558918,0.0,37.6181,127.00399999999999,146.554,4.7296,5900.489746,31.3
30.6,24.9,57.63235092,88.78512573,31.22746898,24.57861286,9.889821351,112.395582,0.143899893,0.139984422,0.091482243,0.070636513,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5323.572754,30.6
34.4,26.0,72.19660187,88.82380676,30.38261904,26.36946574,6.659240256,146.2926507,0.287644371,0.373364016,0.375211533,0.355990708,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5629.313965,32.2
33.5,25.8,70.91566467,99.92908478,28.49282943,24.39015354,10.37095122,54.10696069,0.313095085,0.333858608,0.171525536,0.06889384700000001,0.013266286,0.017980331999999998,0.007319956999999999,0.0,37.6181,127.00399999999999,146.554,4.7296,5525.581543,33.1
31.1,27.7,39.48224258,90.94779205,34.42377452,25.58495078,8.452032288,42.07147803,0.637074585,0.314503759,0.000812021,0.0,10.881148300000001,0.0,0.0,0.0,37.5776,127.05799999999999,33.3068,0.2661,5185.890136999999,29.3
30.3,25.2,49.09327316,85.57701111,31.53710357,25.17840524,6.8225266929999995,53.58969839,0.131958362,0.152881161,0.102125646,0.247292001,0.0021193279999999998,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5669.556640999999,32.5
26.4,24.3,72.16403198,95.32067108,27.83865491,24.18188978,10.42565603,53.19114182,0.750383894,0.479353756,0.617266013,0.557885289,0.02516968,0.005675225999999999,0.0,0.0,37.4697,126.995,82.2912,2.2579,5777.470215,25.3
31.8,21.5,75.73596954,91.57714844,25.49127189,22.00874765,9.515395661,35.56393162,0.103023186,0.289915228,0.542832745,0.472777176,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5791.912598,28.3
25.4,22.8,60.48813629,93.21613312,29.59429998,22.79461964,6.210235327,55.14654859,0.35240499700000005,0.158642227,0.095213005,0.038324001,0.0,0.0,0.0,0.0,37.6046,127.03200000000001,44.7624,0.5141,5789.401367,31.1
32.8,20.9,45.62666321,80.84570313,33.18034323,25.31010428,6.029440183999999,54.84964091,0.045709322999999996,0.179933925,0.41114507200000006,0.35792962,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5804.408691,33.7
31.7,22.4,40.84725571,84.59103394,32.98782071,24.46286674,5.3377726480000005,15.30791759,0.075225036,0.09664178,0.155800461,0.145025929,0.0,0.0,0.0,0.0,37.5776,127.05799999999999,33.3068,0.2661,5034.395996,32.0
29.9,23.7,64.17653656,81.43865967,30.20227955,26.02461172,9.962807139,21.17246946,0.243299601,0.45776726700000003,0.235989217,0.37336721100000003,0.0,0.002109815,0.0,0.0,37.5507,126.93700000000001,30.0464,0.8552,5665.998047,32.2
33.4,24.6,46.86337662,78.92101288,34.84550965,26.84781123,5.456036527999999,88.36962811,0.034606523,1.83e-05,0.18448736899999998,0.152486103,0.0,0.0,1.451180935,0.20501495399999997,37.5776,126.93799999999999,75.0924,1.7678,5303.9375,34.7
24.1,18.0,43.15580368,96.2609787,27.02473874,20.52094285,8.309461137000001,68.88063804,0.417570483,0.289878288,0.005572893000000001,0.007401011,4.153480595,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,4536.443359000001,29.7
28.8,23.5,47.24577713,81.67827606,31.93089691,24.77208059,4.72134467,41.50598939,0.234355979,0.09980402,0.23122768300000002,0.03160385,0.0,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5455.486816,31.7
29.1,25.0,64.93077087,92.50994873,31.77145892,26.30361826,7.027292609,36.37712034,0.298082658,0.45966979399999996,0.203304099,0.105348771,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5471.484375,34.4
26.8,19.9,58.845565799999996,90.28844452,26.171729199999998,21.02242476,4.425586512,27.42530394,0.582104579,0.70227904,0.539792244,0.329759053,0.0,0.0,0.0,0.0,37.5776,126.93799999999999,75.0924,1.7678,5844.241699,29.5
34.2,27.4,76.4852829,94.09281921,28.62178149,24.81543226,4.271005581,49.77035431,0.840432148,0.8945819070000001,0.782492744,0.144965748,6.53191173,1.7655282469999998,0.387231899,0.0,37.4832,127.024,56.4448,1.2313,4742.969727000001,29.7
27.0,23.5,84.21905518,94.4400177,26.85462561,23.74314869,8.431622605,38.75311522,0.830994922,0.8972827259999999,0.7411493809999999,0.565120559,18.73875952,2.5013648969999998,0.0,0.0,37.4697,126.91,52.518,1.5629,5719.192871,29.1
29.4,24.1,60.83486176,97.66773987,30.051458899999997,24.180076800000002,5.026809265,124.57812109999999,0.16370861,0.021624154,0.033891192,0.09944330400000001,0.002371143,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5314.910156,29.8
32.7,21.6,50.53087235,88.4442215,31.682722899999998,22.83465902,6.468243609,134.7386515,0.0130685,0.02249349,0.027378402000000003,0.271220095,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5787.545897999999,33.8
29.1,20.6,39.05987549,78.42328644,29.41603737,21.53921285,5.587932338,92.77527126,0.055177732,0.038984746,0.0560953,0.23676474100000003,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5818.678711,32.2
26.4,24.9,73.37450409,95.89609528,26.85566666,23.40623943,12.18760196,118.6953519,0.67848744,0.42153156700000005,0.078631177,0.232045394,1.979433112,0.052343125,0.0,0.0,37.5776,126.838,12.37,0.0985,5575.671386999999,28.3
27.3,24.3,64.88986206,80.04877472,25.79085167,22.44287898,9.643268069,50.24415549,0.635299914,0.583376134,0.684596285,0.73864968,0.08189401,0.0,0.013621158999999999,0.046098333,37.4697,126.91,52.518,1.5629,5052.947754,25.5
28.0,24.3,46.4094429,90.99076843,32.78244945,24.13162119,6.413981895,52.16957251,0.800685381,0.446323646,0.143895535,0.049132151,0.17376898300000002,0.009971718000000001,0.0,0.0,37.5102,127.042,54.6384,0.1457,5848.636719,31.1
32.0,23.4,58.23978806,96.48368835,29.7046289,23.32617729,5.650050263,65.72714393,0.216372027,0.22600242199999998,0.16115741,0.13424867599999998,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5856.964844,31.7
27.3,21.5,58.377361300000004,94.06181335,28.86784532,22.67573747,7.390982787,72.90717733,0.285042728,0.516470335,0.136137078,0.16794256,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5332.533691,29.2
32.4,26.2,55.42775726,87.9236145,32.11297673,24.98442941,9.230898579,92.01581319,0.167392837,0.26494128699999997,0.10496348300000001,0.12007818699999999,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5335.196289,32.5
29.7,19.9,42.79193878,80.17814636,29.38799681,21.91315684,5.665062954,47.79934855,0.035076864,0.059200199,0.268595133,0.38930693,0.0,0.0,0.0,0.964159225,37.5507,126.93700000000001,30.0464,0.8552,4548.87793,29.4
34.0,24.4,81.95040131,90.95797729,26.16280109,24.15449182,12.25283374,94.5371213,0.853663526,0.804808362,0.808910971,0.824412528,1.487521897,1.3444181530000001,1.464292203,1.717196936,37.5507,126.988,132.118,0.5931,5832.006836,25.6
30.6,21.7,50.26658629999999,94.46525574,28.0684733,20.35795173,5.375702451,87.48163701,0.025758323,0.070174766,0.19239916899999998,0.39731082700000003,0.0,0.0,0.0,1.468886709,37.4967,126.82600000000001,50.9312,0.4125,4549.967285,29.9
31.2,25.4,57.19472885,97.98350525,30.87922507,23.38301233,7.251675297999999,83.01812866,0.22157632800000002,0.353400971,0.462445778,0.575197725,0.0,0.0,0.133471998,0.269400015,37.645,127.022,45.716,2.5348,5460.290039,31.0
32.5,25.8,47.64570618,70.58842468,32.99651224,26.04792217,6.996867537000001,44.30423371,0.257835724,0.502821359,0.316632905,0.397196761,0.0,0.026409881,0.013963059,0.0,37.5237,126.90899999999999,17.2956,0.2223,5594.527344,34.1
32.3,26.8,58.76329041,92.79211426,31.63995067,25.56098651,6.636499316,53.18419421,0.431761131,0.52886331,0.108062511,0.136057425,0.20803535399999998,0.0030821729999999997,0.0,0.0,37.4697,126.91,52.518,1.5629,5340.01123,32.0
32.5,21.9,71.01737976,92.58075714,25.959636899999996,22.08177599,5.039087107,66.29215089,0.760669296,0.379363781,0.6581930020000001,0.46397614600000003,0.604612783,0.0,0.300860405,0.75316545,37.4562,126.955,208.507,5.1782,5778.769531,29.7
30.2,24.3,60.29195404,86.3462677,24.71989759,20.40408304,11.2905969,88.97042465,0.522965047,0.688270644,0.800278885,0.797142149,0.0,0.15286261199999998,0.529866643,1.151295016,37.5102,127.042,54.6384,0.1457,4690.65625,25.2
32.6,23.4,52.54767609,92.80984497,30.62535797,22.83346408,4.994559487,142.648698,0.24601352399999998,0.200933797,0.212138948,0.30445986,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5768.986328,32.9
32.3,26.3,60.59407806,88.63379669,31.77161207,26.48758326,5.936319401,60.727403,0.661610999,0.44444091700000005,0.213402024,0.09857470800000001,3.0926758619999997,0.078035002,0.007566438000000001,0.0,37.5372,127.085,28.7,0.6233,5425.785156,33.2
28.8,22.1,51.2232666,93.53095245,24.90342115,20.60480013,10.41748597,158.879552,0.492877259,0.10444741099999999,0.010415891,0.027625567,0.165436258,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5849.233397999999,27.0
29.4,19.5,38.53295517,75.36603546,31.8985096,22.15933793,6.031591266,58.84339915,0.027769801,0.06724021,0.07041109,0.10775443,0.0,0.0,0.0,0.0,37.6046,127.03200000000001,44.7624,0.5141,5869.3125,31.7
28.2,23.3,77.69142151,84.61265564,26.03830933,23.93425375,12.39159286,36.65240065,0.512191671,0.600587984,0.597719782,0.579404841,0.002922068,0.0,0.009522906,0.007531281,37.4562,126.955,208.507,5.1782,5735.364746,28.7
29.3,23.2,65.09049225,95.79196929999999,31.21129506,26.13766489,11.79709816,63.37842145,0.33878779200000003,0.326767358,0.138894244,0.046675172,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5388.140136999999,30.3
